text,sentiment,score
"You keep asking for lots of little stuff, we get one or two big things.",neutral,0.6686
Right?,neutral,0.736
Yep.,neutral,0.5607
Stop that.,negative,0.6958
Always picky about food.,negative,0.5972
"Dad loves the onions, right?",positive,0.6964
Yes.,positive,0.461
"Anyway, that kimono will be yours in the end.",neutral,0.6022
Always hand-me-downs.,neutral,0.6405
Some people don't get anything.,negative,0.9158
Exactly.,neutral,0.5663
Then give me that patent leather purse.,neutral,0.7388
Didn't you give it to her yet?,neutral,0.775
You're too old for that.,negative,0.7495
Give it to her.,neutral,0.7156
I don't want it.,negative,0.8988
Keep the stupid purse.,negative,0.881
Then I won't give it to you.,negative,0.5429
I'm not buying you a new one.,negative,0.5447
Fine.,neutral,0.5034
Good.,positive,0.7732
I actually really like it.,positive,0.9756
I hate it.,negative,0.9558
Ready for dinner.,neutral,0.6067
Take this away.,negative,0.7341
"See, has to be thrown away.",negative,0.7875
What a waste.,negative,0.9211
Don't throw it away!,neutral,0.5054
"Please, Mother.",neutral,0.7506
It's your fault.,negative,0.8178
Finish it yourself next time.,neutral,0.6785
You three are so selfish.,negative,0.9749
"Father, buy me a patent leather purse.",neutral,0.7504
Yaeko won't give me hers.,neutral,0.5559
You said you didn't want it.,negative,0.4977
"Yeah, but...",neutral,0.6867
"You said it, you have to live with it.",neutral,0.737
Hurry up and get ready.,neutral,0.7236
I'll wear these!,positive,0.8885
Why is Yaeko coming?,neutral,0.7624
You said it was just the three of us.,neutral,0.8003
Because I finished my homework.,neutral,0.6178
Is that a problem?,neutral,0.5998
It's Chinese food.,neutral,0.7749
The more the merrier.,positive,0.8149
Grandma's not coming.,neutral,0.5103
She doesn't eat greasy food.,negative,0.678
"If you don't want to come, stay here.",neutral,0.5081
"We're going, Taeko.",neutral,0.6722
"Come on, slowpoke.",negative,0.5273
I don't have a purse.,negative,0.5555
Lend her that patent leather one.,neutral,0.7948
Here.,neutral,0.5711
Ouch.,negative,0.6772
Let's go.,positive,0.5876
I'm not going.,negative,0.7507
Okay.,neutral,0.5844
"Let's go, Mother.",neutral,0.5566
Stay with Grandma then.,neutral,0.8411
"Not coming, Taeko?",neutral,0.5967
"No, I'm not.",neutral,0.6332
We're off then.,neutral,0.7152
I'm coming too!,positive,0.6998
No shoes!,neutral,0.6118
"Father, please.",neutral,0.7231
A button came off.,neutral,0.7093
"We didn't go out, of course.",neutral,0.711
My face was swollen and a cold towel didn't stop the stinging.,negative,0.9006
"That night I couldn't sleep, wondering why it was always me.",negative,0.7537
"Figuring I must've been adopted, I cried myself to sleep.",neutral,0.4908
Was it the first time he hit you?,neutral,0.8083
"Yes, the first and only time.",positive,0.5632
Dad slaps me often...,negative,0.7968
"well, sometimes.",neutral,0.6497
Maybe that's easier.,neutral,0.5031
"When it's only once, you can't stop thinking why.",neutral,0.5668
It's hard to imagine you as a selfish brat.,negative,0.8239
A spoiled brat.,negative,0.9145
"I wasn't just fussy about onions, either.",neutral,0.6842
Now I don't feel like I'm that bad.,negative,0.4701
Wait a second!,neutral,0.5677
Your poor mom.,negative,0.8413
I shouldn't encourage you.,negative,0.7878
I'm giving up on the Pumas.,negative,0.833
Good girl.,positive,0.9283
Maybe I'll slip you some pocket money.,neutral,0.8436
Yay!,positive,0.904
Hey!,neutral,0.5279
100 yen each.,neutral,0.8678
Taeko...,neutral,0.7323
Tomorrow...,neutral,0.8473
Let's go for a drive to Zao.,neutral,0.7519
Zao?,neutral,0.694
Yes.,positive,0.461
"You went to Yamadera last year, right?",neutral,0.919
The family said it was okay.,neutral,0.5038
The views at Zao were beautiful.,positive,0.9838
But Zao had become famous and touristy.,neutral,0.6132
How come you're not married?,neutral,0.63
Do you find that strange?,neutral,0.7533
"Well, no, not really.",neutral,0.587
Lots of women work now.,neutral,0.6676
Most of my friends are single.,neutral,0.7467
"Oh, is that right?",neutral,0.7269
That's right.,neutral,0.569
I see.,neutral,0.5826
It's true.,neutral,0.5889
Right.,neutral,0.5665
Really.,neutral,0.6346
It's very common.,neutral,0.7146
Toshio?,neutral,0.7588
"In elementary school, could you divide fractions?",neutral,0.8769
"When they said reverse the numerator and denominator, could you do it?",neutral,0.8295
I don't remember.,neutral,0.635
I wasn't bad at math though.,neutral,0.4995
I see.,neutral,0.5826
Lucky you.,positive,0.7083
I bet you don't remember because it was easy.,neutral,0.5767
Maybe.,neutral,0.6051
Why do you ask?,neutral,0.6762
It seems that people who could do it went on to have easy lives.,neutral,0.5034
"One girl, completely average...",negative,0.7274
"not even good at math, always could do it perfect right away.",negative,0.4334
She grew up really normal and now is married with two kids.,neutral,0.5351
I was no good at it.,negative,0.7832
Not smart enough to know when to quit.,negative,0.7893
"ROOM FIVE, TAEKO OKAJIMA, 25 POINTS Before the test...",neutral,0.8993
we had art class.,neutral,0.8097
And...,neutral,0.7343
um...,neutral,0.627
we did blow pictures.,neutral,0.761
Blow pictures?,neutral,0.8381
Yes.,positive,0.461
We drop paint on the paper...,neutral,0.7569
and blow patterns in it.,neutral,0.735
And?,neutral,0.6804
"You blow like this, really hard, right?",negative,0.5761
Yes?,neutral,0.7116
"So, I got a headache.",negative,0.8591
From blowing so hard.,neutral,0.5297
That's why you did so badly?,negative,0.9003
That's right.,neutral,0.569
I see.,neutral,0.5826
Do you know the answers now?,neutral,0.7899
The correct answers?,neutral,0.8041
Have Yaeko help you with them.,neutral,0.8666
Yaeko?,neutral,0.7069
That's right.,neutral,0.569
"Or Nanako, whichever.",neutral,0.7782
I'll ask Nanako.,neutral,0.8553
Nanako's not back yet.,neutral,0.6489
Can I wait till after dinner?,neutral,0.7399
I'll ask Yaeko...,neutral,0.8743
Mother!,neutral,0.5851
Mother!,neutral,0.5851
Mother!,neutral,0.5851
What is this?,neutral,0.6891
How on earth...,negative,0.7899
Please teach her.,neutral,0.6857
She doesn't seem to get it.,negative,0.7677
But this is beyond belief!,negative,0.7498
That's why I'm asking you.,neutral,0.8469
Is she alright in the head?,neutral,0.7994
Just help her.,neutral,0.6097
Normally this is easy.,positive,0.466
But that child's not normal!,negative,0.9452
"Taeko, your sister's going to help.",neutral,0.6449
"You had a headache from blowing, didn't you?",negative,0.5254
Sit.,neutral,0.5599
Say your times table from the top.,neutral,0.7884
I know that.,neutral,0.5676
I'm in fifth grade already!,neutral,0.5049
Then why so many mistakes?,negative,0.8182
It's dividing fractions.,neutral,0.7153
Just flip the top and the bottom and multiply.,neutral,0.7911
"They taught you that, right?",neutral,0.6976
Then why do you get it wrong?,negative,0.724
"Yaeko, one step at a time.",neutral,0.6994
What's dividing a fraction by a fraction anyway?,neutral,0.712
Two-thirds of an apple divided by a quarter means...,neutral,0.8562
"how this would be divided among four people, right?",neutral,0.8369
"So, it's one, two, three, four, five, six...",neutral,0.8689
"one-sixth each, right?",neutral,0.8224
"No, no, no, no.",negative,0.7082
That's multiplication.,neutral,0.5729
How come it's less when you multiply?,neutral,0.5993
Two-thirds of an apple divided by a quarter...,neutral,0.8467
Anyway!,positive,0.6684
Forget about apples.,neutral,0.5042
Just remember to invert and multiply.,neutral,0.7911
Is her sister in Takarazuka?,neutral,0.9074
"No, S.K.D.",neutral,0.6785
"She got a ""D"" in math.",neutral,0.7371
"A ""D""?",neutral,0.7655
"Yes, and just barely.",neutral,0.5844
"If she got half right, it'd be worth scolding her.",neutral,0.5945
Right.,neutral,0.5665
Should you get her IQ checked?,neutral,0.8162
They said it was fine when she started.,neutral,0.7173
Maybe she turned dumb?,negative,0.7802
Remember she fell down the stairs as a baby?,negative,0.5323
"Right, in her walker!",neutral,0.5541
I thought she was dead.,negative,0.6315
It was just a bump.,neutral,0.7538
It's affecting her now.,neutral,0.5193
That's it!,positive,0.5892
Nonsense.,negative,0.5721
She's just no good at math.,negative,0.9575
She chats too much in class.,negative,0.7408
If she'd just listen...,neutral,0.7632
Even an idiot can do it.,negative,0.8342
Only two more years until junior high.,positive,0.5033
"Two-thirds of this apple, divided by a quarter...",neutral,0.8446
I can't even picture it.,negative,0.5952
"Two-thirds of this, into a quarter makes it...",neutral,0.8566
"Even now, dividing fractions is difficult.",negative,0.6391
We farmers give up too easily.,negative,0.9242
We just yield to the flow and follow what they do in the cities.,neutral,0.8376
Let's rethink the real meaning of prosperity.,neutral,0.7243
Return to the old ways of farming.,neutral,0.7854
You made me jump...,neutral,0.5429
"So, that explains the organic farming?",neutral,0.7699
I'm just quoting my friend.,neutral,0.8004
But I agree with it.,positive,0.5262
It's great the way you hold onto your memories of math class.,positive,0.9656
It wasn't meant to impress you.,negative,0.6245
"People say you work in a great place, but I could never give myself up to it completely.",positive,0.5957
I really admire your devotion to farming.,positive,0.9661
You're being sarcastic?,neutral,0.5209
Of course not!,negative,0.4423
There aren't many people like you.,neutral,0.4803
"Farming's in total decline, right?",negative,0.5544
So we can't just carry on as normal.,neutral,0.547
We've got to think about the future.,neutral,0.7671
"We help each other out, cheer one another along, otherwise we can't keep it up.",positive,0.5562
"Taeko, do you ski?",neutral,0.8717
I've been with friends a few times.,neutral,0.579
Come next winter.,neutral,0.6987
I'll teach you.,neutral,0.6393
Are you good?,neutral,0.7581
I'm not too bad.,positive,0.6568
But I'm an instructor here.,neutral,0.8162
An instructor?,neutral,0.8278
You must be great.,positive,0.8962
All my friends are too.,neutral,0.5599
"At last, we're in the middle of nowhere.",neutral,0.6294
"""Nowhere"", huh?",neutral,0.6056
Sorry.,negative,0.5092
I didn't mean it like that.,neutral,0.6112
Interesting point though.,positive,0.7877
"City people see the trees and rivers and are grateful for ""nature"".",positive,0.7465
But what you see here is all made by man.,neutral,0.5492
By man?,neutral,0.746
Farmers.,neutral,0.7448
That wood?,neutral,0.7246
Yes.,positive,0.461
Those trees?,neutral,0.7781
Yes.,positive,0.461
That stream?,neutral,0.7953
Yes.,positive,0.461
"Every bit has its history, not just the fields and rice paddies, someone's great-great-grandpa planted it, or cleared it, gathered firewood or picked mushrooms there.",neutral,0.8748
I see.,neutral,0.5826
Mankind battles nature and gets stuff from it.,neutral,0.7174
"They evolve together, and it created this scenery.",positive,0.5199
"So without man, this wouldn't exist?",neutral,0.5961
Farmers can't exist without nature.,neutral,0.7005
So they've always taken great care to give her a helping hand in return.,positive,0.7845
A collaboration between man and nature...,neutral,0.5766
That's the heart of country life.,neutral,0.5888
That's why I feel so at home.,positive,0.7145
"I didn't grow up here, but somehow always felt...",neutral,0.6662
my soul was at home here.,neutral,0.5506
So that's it...,neutral,0.735
My back aches.,negative,0.879
What's so great about organic farming?,positive,0.8633
Only the theory.,neutral,0.6856
Like I said...,neutral,0.6946
giving nature a hand is hard work.,neutral,0.6905
Things haven't changed in a hundred years.,negative,0.6328
"No, even ""organic"" rice uses weed killer.",negative,0.9124
There's not enough labor to weed by hand.,negative,0.5035
You're really working hard.,positive,0.8794
How about some tea?,neutral,0.8706
Fantastic.,positive,0.7759
I felt like having a break.,neutral,0.7199
Toshio let me try a variety of things...,neutral,0.7787
until I felt I knew all about country life.,neutral,0.7381
How wonderful.,positive,0.9559
"""Behold, the crows fly home.",neutral,0.7221
"First one..."" At last I can say this in the right setting.",positive,0.6127
It was my line in a school play.,neutral,0.79
"I was ""Village Child A"".",neutral,0.7706
"Oh, I see.",neutral,0.609
I only ever had small roles too.,neutral,0.7958
"And you, Naoko?",neutral,0.8114
"Only lead roles, since there are so few of us.",neutral,0.665
These days people leave and go to the cities.,neutral,0.5468
And now there are fewer kids.,negative,0.5144
I see.,neutral,0.5826
But getting the big roles must be fun.,positive,0.7145
Not really.,neutral,0.5599
I prefer sports.,positive,0.5495
I'm a pretty fast runner.,positive,0.8226
Good for you.,positive,0.932
I was always mediocre.,negative,0.8764
"The sports version of ""Village Child A"".",neutral,0.835
"Still, I'll never forget that line as long as I live.",positive,0.6147
It was going to make me a star.,positive,0.5668
A star?,neutral,0.7615
Yes.,positive,0.461
What kind of star?,neutral,0.7696
That tiny role?,neutral,0.7527
Yes.,positive,0.461
Even though you weren't the lead?,neutral,0.7452
Yes.,positive,0.461
Because I was the most enthusiastic.,positive,0.93
'Cause you were the cutest?,positive,0.9177
"No, not that!",negative,0.5222
I rehearsed endlessly in front of the mirror.,neutral,0.7508
"Even for ""Village Child A""...",neutral,0.8019
"The line was so short, I felt something was missing.",negative,0.8322
"""Behold, the crows fly home.",neutral,0.7221
"First one..."" I know.",neutral,0.7299
You made up more!,neutral,0.4297
Exactly.,neutral,0.5663
"Look up there, the crows fly home.",neutral,0.7755
First one...,neutral,0.7787
Then two...,neutral,0.7653
Then three...,neutral,0.7725
Then four...,neutral,0.7816
"Farewell, dear crows.",neutral,0.5109
You take care now.,neutral,0.8227
-And your teacher loved it.,positive,0.7775
-Just the opposite.,negative,0.6864
Very good everyone.,positive,0.9729
But let's stick to the script.,neutral,0.8043
After all that.,neutral,0.6409
"It wasn't a good line, so I didn't mind.",neutral,0.512
I wasn't discouraged at all.,positive,0.4687
I realized that I could act even when there were no lines.,positive,0.6574
"Behold, the crows fly home.",neutral,0.753
First one.,neutral,0.6531
Then two.,neutral,0.6252
Then three.,neutral,0.6251
Then four.,neutral,0.6328
That was all.,neutral,0.6232
It was worth the effort.,positive,0.7879
"""Village Child A"" was a hit.",neutral,0.5922
Believe it or not.,neutral,0.721
People asked if I'd had lessons.,neutral,0.8253
Teachers praised me...,positive,0.8274
Then something amazing happened.,positive,0.947
